Año;Trimestre;Provincia;ADSL;Cablemodem;Fibra Optica;Wireless;Otras Tecnologías;Hasta 512 kbps;+ 512 Kbps - 1 Mbps;+ 1 Mbps - 6 Mbps;+ 6 Mbps - 10 Mbps;+ 10 Mbps - 20 Mbps;+ 20 Mbps - 30 Mbps;+ 30 Mbps;Otras velocidades;Banda Ancha Fija;Dial Up;Accesos cada 100 Hogares;Accesos cada 100 Habitantes;Mbps (Media de bajada)
2018;4;San Luis;11108;7784;378;53097;23964;57,0;109,0;19164,0;53183,0;119,0;62,0;2,0;23635,0;96040;291;67,55;19,33;8,82
2018;4;Santa Cruz;10659;4615;382;6378;2734;25,0;115,0;23107,0;779,0;206,0;1,0;4,0;531,0;24443;325;23,69;7,05;5,12
2018;4;Santa Cruz;10659;4615;382;6378;2734;25,0;115,0;23107,0;779,0;206,0;1,0;4,0;531,0;24443;325;23,69;7,05;5,12
2018;4;Santa Fe;335519;322782;14387;18705;28997;335,0;31397,0;276301,0;121009,0;152039,0;74432,0;36427,0;28450,0;720161;229;65,59;20,62;13,18
2018;4;Santa Fe;335519;322782;14387;18705;28997;335,0;31397,0;276301,0;121009,0;152039,0;74432,0;36427,0;28450,0;720161;229;65,59;20,62;13,18
2018;4;Santiago Del Estero;25339;61243;23;2649;81;39,0;3250,0;61347,0;20127,0;3686,0;77,0;483,0;326,0;89333;2;37,4;9,28;6,31
2018;4;Santiago Del Estero;25339;61243;23;2649;81;39,0;3250,0;61347,0;20127,0;3686,0;77,0;483,0;326,0;89333;2;37,4;9,28;6,31
2018;4;Tierra Del Fuego;19789;23349;1623;0;1499;6,0;27,0;29919,0;6323,0;9894,0;24,0;67,0;0,0;45716;544;93,59;27,75;7,44
2018;4;Tierra Del Fuego;19789;23349;1623;0;1499;6,0;27,0;29919,0;6323,0;9894,0;24,0;67,0;0,0;45716;544;93,59;27,75;7,44
2018;4;Tucumán;159215;11670;119;686;314;16,0;5244,0;82089,0;42766,0;26111,0;847,0;14839,0;92,0;171972;32;41,76;10,34;16,58
2018;4;Tucumán;159215;11670;119;686;314;16,0;5244,0;82089,0;42766,0;26111,0;847,0;14839,0;92,0;171972;32;41,76;10,34;16,58
2018;3;Buenos Aires;1435856;1929273;156382;62318;26448;991,0;80459,0;1445733,0;190805,0;636090,0;897964,0;237248,0;120464,0;3599714;10563;64,44;20,96;16,78
2018;3;Buenos Aires;1435856;1929273;156382;62318;26448;991,0;80459,0;1445733,0;190805,0;636090,0;897964,0;237248,0;120464,0;3599714;10563;64,44;20,96;16,78
2018;3;Capital Federal;334353;1009252;35694;3872;9319;73,0;8493,0;287919,0;147253,0;370677,0;415020,0;165055,0;0,0;1385804;6686;108,45;45,38;21,64
2018;3;Capital Federal;334353;1009252;35694;3872;9319;73,0;8493,0;287919,0;147253,0;370677,0;415020,0;165055,0;0,0;1385804;6686;108,45;45,38;21,64
2018;3;Catamarca;27553;4443;15;1;2214;34,0;1994,0;18475,0;6358,0;5320,0;34,0;7,0;2151,0;34215;11;32,92;8,37;7,81
2018;3;Catamarca;27553;4443;15;1;2214;34,0;1994,0;18475,0;6358,0;5320,0;34,0;7,0;2151,0;34215;11;32,92;8,37;7,81
2018;3;Chaco;53927;42359;1990;2628;1129;70,0;3503,0;38729,0;24916,0;20335,0;11085,0;5667,0;1035,0;102021;12;32,28;8,63;12,89
2018;3;Chaco;53927;42359;1990;2628;1129;70,0;3503,0;38729,0;24916,0;20335,0;11085,0;5667,0;1035,0;102021;12;32,28;8,63;12,89
2018;3;Chubut;58887;23065;1239;13817;6728;67,0;3951,0;91096,0;6162,0;531,0;623,0;164,0;0,0;101310;2426;56,39;17,29;6,08
2018;3;Chubut;58887;23065;1239;13817;6728;67,0;3951,0;91096,0;6162,0;531,0;623,0;164,0;0,0;101310;2426;56,39;17,29;6,08
2018;3;Córdoba;337620;342401;15785;19213;10839;81,0;24767,0;224471,0;96372,0;221984,0;109333,0;39854,0;6490,0;725764;94;64,24;19,67;14,82
2018;3;Córdoba;337620;342401;15785;19213;10839;81,0;24767,0;224471,0;96372,0;221984,0;109333,0;39854,0;6490,0;725764;94;64,24;19,67;14,82
2018;3;Corrientes;56444;41300;212;1468;32;11,0;6754,0;38364,0;24953,0;16601,0;8357,0;4419,0;0,0;99445;11;34,25;9,02;11,49
2018;3;Corrientes;56444;41300;212;1468;32;11,0;6754,0;38364,0;24953,0;16601,0;8357,0;4419,0;0,0;99445;11;34,25;9,02;11,49
2018;3;Entre Ríos;103318;83714;2403;15093;80;18,0;9048,0;96095,0;45651,0;31353,0;15111,0;6786,0;0,0;204560;48;50,22;15,02;10,52
2018;3;Entre Ríos;103318;83714;2403;15093;80;18,0;9048,0;96095,0;45651,0;31353,0;15111,0;6786,0;0,0;204560;48;50,22;15,02;10,52
2018;3;Formosa;22777;7589;817;13625;57;1110,0;3365,0;22624,0;5259,0;9336,0;1729,0;1434,0;0,0;44865;0;29,58;7,53;9,32
2018;3;Formosa;22777;7589;817;13625;57;1110,0;3365,0;22624,0;5259,0;9336,0;1729,0;1434,0;0,0;44865;0;29,58;7,53;9,32
2018;3;Jujuy;33363;10856;32;641;43;345,0;3020,0;29048,0;7756,0;4066,0;39,0;623,0;0,0;44934;1;23,26;5,95;7,67
2018;3;Jujuy;33363;10856;32;641;43;345,0;3020,0;29048,0;7756,0;4066,0;39,0;623,0;0,0;44934;1;23,26;5,95;7,67
2018;3;La Pampa;12415;54574;8437;7011;987;242,0;8417,0;68507,0;3153,0;920,0;1189,0;216,0;698,0;83180;244;71,75;23,64;4,28
2018;3;La Pampa;12415;54574;8437;7011;987;242,0;8417,0;68507,0;3153,0;920,0;1189,0;216,0;698,0;83180;244;71,75;23,64;4,28
2018;3;La Rioja;16587;34984;13;253;35;9,0;1291,0;40647,0;4138,0;5425,0;20,0;339,0;0,0;51855;17;50,73;13,51;6,16
2018;3;La Rioja;16587;34984;13;253;35;9,0;1291,0;40647,0;4138,0;5425,0;20,0;339,0;0,0;51855;17;50,73;13,51;6,16
2018;3;Mendoza;151033;40205;5744;8195;1852;20,0;1525,0;199297,0;2476,0;4727,0;27,0;129,0;0,0;205545;1484;37,99;10,6;5,79
2018;3;Mendoza;151033;40205;5744;8195;1852;20,0;1525,0;199297,0;2476,0;4727,0;27,0;129,0;0,0;205545;1484;37,99;10,6;5,79
2018;3;Misiones;56290;50793;512;391;56;48,0;5749,0;39617,0;24747,0;21212,0;14674,0;4547,0;0,0;108042;0;32,1;8,74;12,49
2018;3;Misiones;56290;50793;512;391;56;48,0;5749,0;39617,0;24747,0;21212,0;14674,0;4547,0;0,0;108042;0;32,1;8,74;12,49
2018;3;Neuquén;46602;54129;998;12277;2712;1396,0;2244,0;55822,0;1647,0;23785,0;15218,0;9718,0;6105,0;114713;2005;60,49;18,01;14,67
2018;3;Neuquén;46602;54129;998;12277;2712;1396,0;2244,0;55822,0;1647,0;23785,0;15218,0;9718,0;6105,0;114713;2005;60,49;18,01;14,67
2018;3;Río Negro;68590;33474;1252;5051;5125;409,0;5221,0;75929,0;512,0;14912,0;8470,0;4332,0;3719,0;112433;1059;50,54;15,55;10,06
2018;3;Río Negro;68590;33474;1252;5051;5125;409,0;5221,0;75929,0;512,0;14912,0;8470,0;4332,0;3719,0;112433;1059;50,54;15,55;10,06
2018;3;Salta;76600;53980;678;234;1391;116,0;3721,0;61795,0;32782,0;25582,0;9224,0;502,0;0,0;132882;1;39,43;9,55;9,27
2018;3;Salta;76600;53980;678;234;1391;116,0;3721,0;61795,0;32782,0;25582,0;9224,0;502,0;0,0;132882;1;39,43;9,55;9,27
2018;3;San Juan;54025;5838;826;2744;1048;22,0;1326,0;62525,0;180,0;312,0;3,0;1,0;0,0;63823;658;33,05;8,42;5,74
2018;3;San Juan;54025;5838;826;2744;1048;22,0;1326,0;62525,0;180,0;312,0;3,0;1,0;0,0;63823;658;33,05;8,42;5,74
2018;3;San Luis;11096;7784;368;52859;2314;57,0;109,0;19170,0;52940,0;119,0;63,0;2,0;1902,0;74121;300;52,35;14,98;8,81
2018;3;San Luis;11096;7784;368;52859;2314;57,0;109,0;19170,0;52940,0;119,0;63,0;2,0;1902,0;74121;300;52,35;14,98;8,81
2018;3;Santa Cruz;18606;4574;585;6238;3996;26,0;116,0;32815,0;778,0;206,0;1,0;3,0;0,0;33565;434;32,73;9,74;5,37
2018;3;Santa Cruz;18606;4574;585;6238;3996;26,0;116,0;32815,0;778,0;206,0;1,0;3,0;0,0;33565;434;32,73;9,74;5,37
2018;3;Santa Fe;339126;312866;11749;16337;15022;467,0;36786,0;269211,0;115907,0;162545,0;62479,0;31266,0;13911,0;694883;217;63,41;19,94;12,36
2018;3;Santa Fe;339126;312866;11749;16337;15022;467,0;36786,0;269211,0;115907,0;162545,0;62479,0;31266,0;13911,0;694883;217;63,41;19,94;12,36
2018;3;Santiago Del Estero;25805;58789;23;1662;81;41,0;2550,0;60260,0;19116,0;3806,0;64,0;265,0;0,0;86358;2;36,25;9,0;5,78
2018;3;Santiago Del Estero;25805;58789;23;1662;81;41,0;2550,0;60260,0;19116,0;3806,0;64,0;265,0;0,0;86358;2;36,25;9,0;5,78
2018;3;Tierra Del Fuego;19365;22649;1502;1;2047;6,0;187,0;41569,0;2270,0;231,0;24,0;13,0;0,0;45056;508;92,77;27,51;5,99
2018;3;Tierra Del Fuego;19365;22649;1502;1;2047;6,0;187,0;41569,0;2270,0;231,0;24,0;13,0;0,0;45056;508;92,77;27,51;5,99
2018;3;Tucumán;161209;9280;110;252;315;16,0;5993,0;81559,0;43282,0;27062,0;941,0;12187,0;0,0;171135;31;41,68;10,33;15,26
2018;3;Tucumán;161209;9280;110;252;315;16,0;5993,0;81559,0;43282,0;27062,0;941,0;12187,0;0,0;171135;31;41,68;10,33;15,26
2018;2;Buenos Aires;1450203;1807868;143626;71256;27746;1009,0;81354,0;1459443,0;295457,0;816056,0;536049,0;199589,0;113357,0;3490134;10565;62,78;20,37;14,68
2018;2;Buenos Aires;1450203;1807868;143626;71256;27746;1009,0;81354,0;1459443,0;295457,0;816056,0;536049,0;199589,0;113357,0;3490134;10565;62,78;20,37;14,68
2018;2;Capital Federal;342431;977916;35610;3908;9321;73,0;9234,0;290291,0;219166,0;445345,0;264805,0;142253,0;0,0;1362498;6688;106,53;44,63;18,94
2018;2;Capital Federal;342431;977916;35610;3908;9321;73,0;9234,0;290291,0;219166,0;445345,0;264805,0;142253,0;0,0;1362498;6688;106,53;44,63;18,94
2018;2;Catamarca;27444;4415;15;1;2214;34,0;2414,0;14624,0;6112,0;4347,0;36,0;6,0;6500,0;34078;11;32,86;8,36;7,69
2018;2;Catamarca;27444;4415;15;1;2214;34,0;2414,0;14624,0;6112,0;4347,0;36,0;6,0;6500,0;34078;11;32,86;8,36;7,69
2018;2;Chaco;54134;40750;562;1946;1129;70,0;2968,0;34167,0;24282,0;21887,0;9251,0;4630,0;1035,0;98509;12;31,25;8,35;12,5
2018;2;Chaco;54134;40750;562;1946;1129;70,0;2968,0;34167,0;24282,0;21887,0;9251,0;4630,0;1035,0;98509;12;31,25;8,35;12,5
2018;2;Chubut;58935;19591;1239;14070;6729;67,0;4471,0;85598,0;5369,0;4,0;5,0;9,0;5010,0;98137;2427;54,9;16,83;5,33
2018;2;Chubut;58935;19591;1239;14070;6729;67,0;4471,0;85598,0;5369,0;4,0;5,0;9,0;5010,0;98137;2427;54,9;16,83;5,33
2018;2;Córdoba;345141;327636;13832;16355;10109;81,0;21779,0;219630,0;102596,0;244291,0;78852,0;34950,0;8110,0;712979;94;63,27;19,37;13,88
2018;2;Córdoba;345141;327636;13832;16355;10109;81,0;21779,0;219630,0;102596,0;244291,0;78852,0;34950,0;8110,0;712979;94;63,27;19,37;13,88
2018;2;Corrientes;56541;39715;201;1468;32;11,0;7047,0;38268,0;24066,0;17926,0;6780,0;3862,0;0,0;97946;11;33,81;8,9;10,88
2018;2;Corrientes;56541;39715;201;1468;32;11,0;7047,0;38268,0;24066,0;17926,0;6780,0;3862,0;0,0;97946;11;33,81;8,9;10,88
2018;2;Entre Ríos;104811;80376;2405;12313;80;18,0;8179,0;94459,0;44570,0;34281,0;12012,0;5920,0;0,0;199937;48;49,2;14,71;10,19
2018;2;Entre Ríos;104811;80376;2405;12313;80;18,0;8179,0;94459,0;44570,0;34281,0;12012,0;5920,0;0,0;199937;48;49,2;14,71;10,19
2018;2;Formosa;23543;7311;18;13625;57;1110,0;3568,0;22409,0;5176,0;9727,0;1313,0;1243,0;0,0;44554;0;29,43;7,49;8,97
2018;2;Formosa;23543;7311;18;13625;57;1110,0;3568,0;22409,0;5176,0;9727,0;1313,0;1243,0;0,0;44554;0;29,43;7,49;8,97
2018;2;Jujuy;33571;10856;23;640;43;345,0;3320,0;29319,0;8083,0;3977,0;44,0;7,0;0,0;45132;1;23,43;5,99;6,29
2018;2;Jujuy;33571;10856;23;640;43;345,0;3320,0;29319,0;8083,0;3977,0;44,0;7,0;0,0;45132;1;23,43;5,99;6,29
2018;2;La Pampa;12416;53587;8420;7011;987;244,0;8797,0;68083,0;2409,0;965,0;969,0;179,0;698,0;82177;244;71,04;23,41;4,1
2018;2;La Pampa;12416;53587;8420;7011;987;244,0;8797,0;68083,0;2409,0;965,0;969,0;179,0;698,0;82177;244;71,04;23,41;4,1
2018;2;La Rioja;16663;34984;13;253;35;9,0;1384,0;40679,0;4198,0;5640,0;20,0;15,0;0,0;51931;17;50,98;13,57;5,59
2018;2;La Rioja;16663;34984;13;253;35;9,0;1384,0;40679,0;4198,0;5640,0;20,0;15,0;0,0;51931;17;50,98;13,57;5,59
2018;2;Mendoza;152938;36872;3084;6206;1852;20,0;1658,0;164596,0;515,0;266,0;17,0;72,0;33788,0;199468;1484;36,97;10,32;5,88
2018;2;Mendoza;152938;36872;3084;6206;1852;20,0;1658,0;164596,0;515,0;266,0;17,0;72,0;33788,0;199468;1484;36,97;10,32;5,88
2018;2;Misiones;57265;47923;512;391;56;48,0;6092,0;39489,0;23569,0;23747,0;11888,0;3866,0;0,0;106147;0;31,63;8,62;11,76
2018;2;Misiones;57265;47923;512;391;56;48,0;6092,0;39489,0;23569,0;23747,0;11888,0;3866,0;0,0;106147;0;31,63;8,62;11,76
2018;2;Neuquén;46633;52855;998;12649;2713;1396,0;2408,0;56035,0;1314,0;26417,0;12442,0;8551,0;6105,0;113842;2006;60,24;17,93;13,37
2018;2;Neuquén;46633;52855;998;12649;2713;1396,0;2408,0;56035,0;1314,0;26417,0;12442,0;8551,0;6105,0;113842;2006;60,24;17,93;13,37
2018;2;Río Negro;68667;32795;1252;4396;5125;409,0;5298,0;75056,0;523,0;16480,0;6663,0;3725,0;3975,0;111176;1059;50,15;15,43;9,51
2018;2;Río Negro;68667;32795;1252;4396;5125;409,0;5298,0;75056,0;523,0;16480,0;6663,0;3725,0;3975,0;111176;1059;50,15;15,43;9,51
2018;2;Salta;78386;53478;678;234;1391;116,0;3990,0;61763,0;33285,0;28431,0;7239,0;182,0;0,0;134166;1;39,94;9,67;8,93
2018;2;Salta;78386;53478;678;234;1391;116,0;3990,0;61763,0;33285,0;28431,0;7239,0;182,0;0,0;134166;1;39,94;9,67;8,93
2018;2;San Juan;54080;5068;826;3079;1048;22,0;1378,0;57591,0;11,0;0,0;3,0;0,0;5068,0;63443;658;32,95;8,39;5,85
2018;2;San Juan;54080;5068;826;3079;1048;22,0;1378,0;57591,0;11,0;0,0;3,0;0,0;5068,0;63443;658;32,95;8,39;5,85
2018;2;San Luis;11104;7666;368;16;2314;57,0;101,0;11992,0;11,0;0,0;7,0;2,0;9284,0;21168;300;15,15;4,34;5,9
2018;2;San Luis;11104;7666;368;16;2314;57,0;101,0;11992,0;11,0;0,0;7,0;2,0;9284,0;21168;300;15,15;4,34;5,9
2018;2;Santa Cruz;18615;4474;585;6734;3997;26,0;120,0;28600,0;655,0;100,0;1,0;3,0;4267,0;33970;435;33,33;9,92;5,19
2018;2;Santa Cruz;18615;4474;585;6734;3997;26,0;120,0;28600,0;655,0;100,0;1,0;3,0;4267,0;33970;435;33,33;9,92;5,19
2018;2;Santa Fe;337934;304349;11354;15801;15114;744,0;34267,0;262603,0;112143,0;175540,0;50525,0;26512,0;22257,0;684243;309;62,57;19,68;11,75
2018;2;Santa Fe;337934;304349;11354;15801;15114;744,0;34267,0;262603,0;112143,0;175540,0;50525,0;26512,0;22257,0;684243;309;62,57;19,68;11,75
2018;2;Santiago Del Estero;26074;55935;23;1662;81;41,0;2717,0;41362,0;18721,0;3278,0;31,0;31,0;17589,0;83773;2;35,26;8,75;5,91
2018;2;Santiago Del Estero;26074;55935;23;1662;81;41,0;2717,0;41362,0;18721,0;3278,0;31,0;31,0;17589,0;83773;2;35,26;8,75;5,91
2018;2;Tierra Del Fuego;19372;22756;531;1;2047;6,0;188,0;40912,0;2217,0;75,0;0,0;0,0;107,0;44199;508;91,61;27,16;5,94
2018;2;Tierra Del Fuego;19372;22756;531;1;2047;6,0;188,0;40912,0;2217,0;75,0;0,0;0,0;107,0;44199;508;91,61;27,16;5,94
2018;2;Tucumán;160315;8965;110;252;315;16,0;6735,0;79899,0;44968,0;27059,0;1084,0;8784,0;1305,0;169926;31;41,51;10,28;13,51
2018;2;Tucumán;160315;8965;110;252;315;16,0;6735,0;79899,0;44968,0;27059,0;1084,0;8784,0;1305,0;169926;31;41,51;10,28;13,51
2018;1;Buenos Aires;1452061;1793884;133928;64379;31194;1514,0;74766,0;1445752,0;292732,0;886678,0;480237,0;184203,0;105818,0;3464882;10564;62,63;20,28;14,2
2018;1;Buenos Aires;1452061;1793884;133928;64379;31194;1514,0;74766,0;1445752,0;292732,0;886678,0;480237,0;184203,0;105818,0;3464882;10564;62,63;20,28;14,2
2018;1;Capital Federal;349995;968483;35535;3164;9393;89,0;10039,0;292566,0;222737,0;487826,0;227953,0;127384,0;0,0;1359882;6688;106,24;44,56;17,75
2018;1;Capital Federal;349995;968483;35535;3164;9393;89,0;10039,0;292566,0;222737,0;487826,0;227953,0;127384,0;0,0;1359882;6688;106,24;44,56;17,75
2018;1;Catamarca;27300;4415;15;1;2214;34,0;2896,0;14770,0;6145,0;3539,0;41,0;4,0;6500,0;33934;11;32,79;8,34;8,2
2018;1;Catamarca;27300;4415;15;1;2214;34,0;2896,0;14770,0;6145,0;3539,0;41,0;4,0;6500,0;33934;11;32,79;8,34;8,2
2018;1;Chaco;54879;40157;383;388;1130;70,0;3261,0;32516,0;24488,0;23296,0;8219,0;3897,0;1035,0;96925;12;30,83;8,24;12,44
2018;1;Chaco;54879;40157;383;388;1130;70,0;3261,0;32516,0;24488,0;23296,0;8219,0;3897,0;1035,0;96925;12;30,83;8,24;12,44
2018;1;Chubut;56375;19591;1194;14070;6729;67,0;4314,0;83161,0;5358,0;4,0;5,0;9,0;5010,0;95532;2427;53,72;16,47;5,42
2018;1;Chubut;56375;19591;1194;14070;6729;67,0;4314,0;83161,0;5358,0;4,0;5,0;9,0;5010,0;95532;2427;53,72;16,47;5,42
2018;1;Córdoba;349342;326894;13178;13237;11275;281,0;23922,0;222815,0;104300,0;266259,0;57137,0;29228,0;10049,0;713825;101;63,52;19,45;12,79
2018;1;Córdoba;349342;326894;13178;13237;11275;281,0;23922,0;222815,0;104300,0;266259,0;57137,0;29228,0;10049,0;713825;101;63,52;19,45;12,79
2018;1;Corrientes;56937;35225;888;1334;33;11,0;5005,0;37152,0;24038,0;19068,0;5890,0;3256,0;0,0;94406;11;32,66;8,6;11,12
2018;1;Corrientes;56937;35225;888;1334;33;11,0;5005,0;37152,0;24038,0;19068,0;5890,0;3256,0;0,0;94406;11;32,66;8,6;11,12
2018;1;Entre Ríos;106998;75751;3789;10776;80;18,0;8861,0;90080,0;45599,0;37401,0;9818,0;5071,0;0,0;197346;48;48,68;14,56;9,88
2018;1;Entre Ríos;106998;75751;3789;10776;80;18,0;8861,0;90080,0;45599,0;37401,0;9818,0;5071,0;0,0;197346;48;48,68;14,56;9,88
2018;1;Formosa;23556;7095;17;1603;57;1110,0;3803,0;10092,0;5117,0;10061,0;1091,0;1046,0;0,0;32328;0;21,4;5,45;11,06
2018;1;Formosa;23556;7095;17;1603;57;1110,0;3803,0;10092,0;5117,0;10061,0;1091,0;1046,0;0,0;32328;0;21,4;5,45;11,06
2018;1;Jujuy;33856;10456;23;28;43;345,0;4807,0;27219,0;8044,0;3925,0;49,0;4,0;0,0;44405;1;23,12;5,91;6,74
2018;1;Jujuy;33856;10456;23;28;43;345,0;4807,0;27219,0;8044,0;3925,0;49,0;4,0;0,0;44405;1;23,12;5,91;6,74
2018;1;La Pampa;10807;51389;8386;10556;1926;245,0;8119,0;67104,0;1616,0;1076,0;614,0;98,0;3503,0;82668;396;71,75;23,64;4,0
2018;1;La Pampa;10807;51389;8386;10556;1926;245,0;8119,0;67104,0;1616,0;1076,0;614,0;98,0;3503,0;82668;396;71,75;23,64;4,0
2018;1;La Rioja;16960;34984;13;253;35;9,0;1485,0;40680,0;4217,0;5831,0;19,0;1,0;0,0;52228;17;51,44;13,69;5,89
2018;1;La Rioja;16960;34984;13;253;35;9,0;1485,0;40680,0;4217,0;5831,0;19,0;1,0;0,0;52228;17;51,44;13,69;5,89
2018;1;Mendoza;152931;36872;3086;6206;1852;20,0;1662,0;164599,0;501,0;266,0;19,0;72,0;33788,0;199463;1484;37,07;10,35;5,88
2018;1;Mendoza;152931;36872;3086;6206;1852;20,0;1662,0;164599,0;501,0;266,0;19,0;72,0;33788,0;199463;1484;37,07;10,35;5,88
2018;1;Misiones;56311;46880;328;5;56;48,0;4700,0;35820,0;23291,0;26223,0;10241,0;3219,0;0,0;103580;0;30,96;8,43;12,08
2018;1;Misiones;56311;46880;328;5;56;48,0;4700,0;35820,0;23291,0;26223,0;10241,0;3219,0;0,0;103580;0;30,96;8,43;12,08
2018;1;Neuquén;46714;55072;1000;12404;2713;1396,0;2367,0;59468,0;1311,0;29012,0;9709,0;7378,0;6105,0;115897;2006;61,52;18,31;11,96
2018;1;Neuquén;46714;55072;1000;12404;2713;1396,0;2367,0;59468,0;1311,0;29012,0;9709,0;7378,0;6105,0;115897;2006;61,52;18,31;11,96
2018;1;Río Negro;68769;31712;1251;4259;5128;409,0;5333,0;74894,0;530,0;17997,0;4972,0;3129,0;3975,0;110057;1062;49,82;15,32;8,98
2018;1;Río Negro;68769;31712;1251;4259;5128;409,0;5333,0;74894,0;530,0;17997,0;4972,0;3129,0;3975,0;110057;1062;49,82;15,32;8,98
2018;1;Salta;79936;51534;118;204;1391;116,0;4459,0;60334,0;33088,0;30771,0;5145,0;88,0;0,0;133182;1;39,78;9,63;9,19
2018;1;Salta;79936;51534;118;204;1391;116,0;4459,0;60334,0;33088,0;30771,0;5145,0;88,0;0,0;133182;1;39,78;9,63;9,19
2018;1;San Juan;54080;5068;826;2246;1048;22,0;1058,0;57078,0;11,0;0,0;3,0;0,0;5068,0;62610;658;32,61;8,31;5,85
2018;1;San Juan;54080;5068;826;2246;1048;22,0;1058,0;57078,0;11,0;0,0;3,0;0,0;5068,0;62610;658;32,61;8,31;5,85
2018;1;San Luis;11104;7594;368;16;2314;57,0;101,0;11920,0;11,0;0,0;7,0;2,0;9284,0;21096;300;15,15;4,34;5,89
2018;1;San Luis;11104;7594;368;16;2314;57,0;101,0;11920,0;11,0;0,0;7,0;2,0;9284,0;21096;300;15,15;4,34;5,89
2018;1;Santa Cruz;18615;4474;1799;6734;2783;26,0;120,0;28600,0;655,0;100,0;1,0;3,0;4267,0;33970;435;33,55;9,98;5,19
2018;1;Santa Cruz;18615;4474;1799;6734;2783;26,0;120,0;28600,0;655,0;100,0;1,0;3,0;4267,0;33970;435;33,55;9,98;5,19
2018;1;Santa Fe;341997;300421;10674;11636;15298;1359,0;33639,0;262008,0;108576,0;188900,0;39589,0;22801,0;23181,0;679717;309;62,28;19,58;11,17
2018;1;Santa Fe;341997;300421;10674;11636;15298;1359,0;33639,0;262008,0;108576,0;188900,0;39589,0;22801,0;23181,0;679717;309;62,28;19,58;11,17
2018;1;Santiago Del Estero;26788;54594;23;1432;81;41,0;2910,0;41298,0;18914,0;3449,0;33,0;2,0;17589,0;82916;2;34,99;8,68;6,25
2018;1;Santiago Del Estero;26788;54594;23;1432;81;41,0;2910,0;41298,0;18914,0;3449,0;33,0;2,0;17589,0;82916;2;34,99;8,68;6,25
2018;1;Tierra Del Fuego;19372;9663;531;1;2047;6,0;307,0;33987,0;2,0;0,0;0,0;0,0;107,0;31106;508;65,2;19,33;5,77
2018;1;Tierra Del Fuego;19372;9663;531;1;2047;6,0;307,0;33987,0;2,0;0,0;0,0;0,0;107,0;31106;508;65,2;19,33;5,77
2018;1;Tucumán;158611;8921;107;368;50;16,0;7472,0;78811,0;45675,0;26405,0;1218,0;7082,0;1305,0;168026;31;41,18;10,2;9,36
2018;1;Tucumán;158611;8921;107;368;50;16,0;7472,0;78811,0;45675,0;26405,0;1218,0;7082,0;1305,0;168026;31;41,18;10,2;9,36
2017;4;Buenos Aires;1241172;1718013;131181;60082;31448;3865,0;55046,0;1551194,0;264645,0;712513,0;335140,0;151747,0;114182,0;3171206;10690;57,61;18,61;12,97
2017;4;Buenos Aires;1241172;1718013;131181;60082;31448;3865,0;55046,0;1551194,0;264645,0;712513,0;335140,0;151747,0;114182,0;3171206;10690;57,61;18,61;12,97
2017;4;Capital Federal;571363;961688;36277;3119;9877;314,0;31411,0;517018,0;284040,0;458120,0;178396,0;114939,0;0,0;1575418;6906;122,9;51,62;15,2
2017;4;Capital Federal;571363;961688;36277;3119;9877;314,0;31411,0;517018,0;284040,0;458120,0;178396,0;114939,0;0,0;1575418;6906;122,9;51,62;15,2
2017;4;Catamarca;27083;263;11;1;2200;34,0;3182,0;15315,0;5904,0;2927,0;43,0;2,0;2151,0;29548;10;28,62;7,28;7,78
2017;4;Catamarca;27083;263;11;1;2200;34,0;3182,0;15315,0;5904,0;2927,0;43,0;2,0;2151,0;29548;10;28,62;7,28;7,78
2017;4;Chaco;55035;39690;389;380;1121;70,0;3432,0;37144,0;24088,0;20123,0;7290,0;3289,0;1035,0;96603;12;30,81;8,23;11,7
2017;4;Chaco;55035;39690;389;380;1121;70,0;3432,0;37144,0;24088,0;20123,0;7290,0;3289,0;1035,0;96603;12;30,81;8,23;11,7
2017;4;Chubut;56378;15097;1187;14070;6708;67,0;4313,0;83676,0;5355,0;7,0;5,0;9,0;0,0;91012;2428;51,46;15,78;5,41
2017;4;Chubut;56378;15097;1187;14070;6708;67,0;4313,0;83676,0;5355,0;7,0;5,0;9,0;0,0;91012;2428;51,46;15,78;5,41
2017;4;Córdoba;349710;324709;12778;12043;10739;291,0;25411,0;280837,0;102892,0;217602,0;40898,0;24251,0;8429,0;709874;105;63,33;19,39;11,64
2017;4;Córdoba;349710;324709;12778;12043;10739;291,0;25411,0;280837,0;102892,0;217602,0;40898,0;24251,0;8429,0;709874;105;63,33;19,39;11,64
2017;4;Corrientes;56786;34722;894;1334;35;11,0;5220,0;41080,0;23686,0;16046,0;5053,0;2675,0;0,0;93760;11;32,52;8,56;10,38
2017;4;Corrientes;56786;34722;894;1334;35;11,0;5220,0;41080,0;23686,0;16046,0;5053,0;2675,0;0,0;93760;11;32,52;8,56;10,38
2017;4;Entre Ríos;107764;73692;1894;10267;86;1685,0;9078,0;95466,0;45189,0;30010,0;7958,0;4113,0;0,0;193654;49;47,89;14,32;9,3
2017;4;Entre Ríos;107764;73692;1894;10267;86;1685,0;9078,0;95466,0;45189,0;30010,0;7958,0;4113,0;0,0;193654;49;47,89;14,32;9,3
2017;4;Formosa;23410;6973;19;1603;51;1110,0;4061,0;13220,0;4867,0;6996,0;977,0;824,0;0,0;32056;0;21,27;5,41;10,11
